"STATE","ST_CASE","VEH_NO","VE_FORMS","NUMOCCS","DAY","MONTH","HOUR","MINUTE","HARM_EV","MAN_COLL","UNITTYPE","HIT_RUN","REG_STAT","OWNER","MAKE","MODEL","MAK_MOD","BODY_TYP","MOD_YEAR","VIN","VIN_1","VIN_2","VIN_3","VIN_4","VIN_5","VIN_6","VIN_7","VIN_8","VIN_9","VIN_10","VIN_11","VIN_12","TOW_VEH","J_KNIFE","MCARR_I1","MCARR_I2","MCARR_ID","GVWR","V_CONFIG","CARGO_BT","HAZ_INV","HAZ_PLAC","HAZ_ID","HAZ_CNO","HAZ_REL","BUS_USE","SPEC_USE","EMER_USE","TRAV_SP","UNDERIDE","ROLLOVER","ROLINLOC","IMPACT1","DEFORMED","TOWED","M_HARM","VEH_SC1","VEH_SC2","FIRE_EXP","DR_PRES","L_STATE","DR_ZIP","L_STATUS","L_TYPE","CDL_STAT","L_ENDORS","L_COMPL","L_RESTRI","DR_HGT","DR_WGT","PREV_ACC","PREV_SUS","PREV_DWI","PREV_SPD","PREV_OTH","FIRST_MO","FIRST_YR","LAST_MO","LAST_YR","SPEEDREL","DR_SF1","DR_SF2","DR_SF3","DR_SF4","VTRAFWAY","VNUM_LAN","VSPD_LIM","VALIGN","VPROFILE","VPAVETYP","VSURCOND","VTRAFCON","VTCONT_F","P_CRASH1","P_CRASH2","P_CRASH3","PCRASH4","PCRASH5","ACC_TYPE","TRLR1VIN","TRLR2VIN","TRLR3VIN","DEATHS","DR_DRINK"
1,10031,3,3,1,21,1,14,24,12,8,1,0,1,2,63,34,63034,4,2015,"5XXGM4A79FG4","5","X","X","G","M","4","A","7","9","F","G","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,36022,6,1,0,0,3,0,66,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,55,1,1,2,2,0,0,1,62,99,1,1,98,"777777777777","777777777777","777777777777",1,0
1,10032,1,2,3,21,1,7,30,12,2,1,0,1,2,23,422,23422,15,2015,"1GKS1HKC8FR1","1","G","K","S","1","H","K","C","8","F","R","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35243,6,1,0,0,3,1,63,115,0,0,0,1,1,5,2011,3,2012,9,89,51,0,0,1,2,45,1,5,2,2,0,0,1,54,99,1,1,52,"777777777777","777777777777","777777777777",0,0
1,10032,2,2,1,21,1,7,30,12,2,1,0,1,1,12,481,12481,31,2001,"1FTZX17201NB","1","F","T","Z","X","1","7","2","0","1","N","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35151,6,1,6,0,3,1,68,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,2,0,0,1,54,16,1,1,52,"777777777777","777777777777","777777777777",1,0
1,10033,1,2,1,21,1,7,48,12,2,1,0,1,1,37,32,37032,4,2010,"1HGCP3F88AA0","1","H","G","C","P","3","F","8","8","A","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,4,3,12,0,0,0,1,1,36117,6,1,0,0,3,0,72,217,0,0,0,1,0,4,2014,4,2014,9,38,0,0,0,1,3,45,1,1,2,2,3,3,11,15,1,1,1,82,"777777777777","777777777777","777777777777",0,0
1,10033,2,2,2,21,1,7,48,12,2,1,0,1,1,24,1,24001,4,1992,"1G8ZK5476NZ1","1","G","8","Z","K","5","4","7","6","N","Z","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,4,3,12,0,0,0,1,1,36117,6,1,0,0,3,1,70,160,0,0,0,0,0,0,0,0,0,9,89,0,0,0,2,5,45,1,1,2,2,3,3,1,67,1,1,1,83,"777777777777","777777777777","777777777777",1,0
1,10034,1,2,1,22,1,16,40,12,6,1,0,47,1,20,2,20002,4,2005,"2G1WF52E9591","2","G","1","W","F","5","2","E","9","5","9","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,3,6,2,12,0,0,0,1,47,38478,6,1,0,0,3,0,69,240,0,0,0,2,0,3,2012,12,2013,4,28,0,0,0,1,2,55,1,1,2,4,0,0,1,5,99,4,2,64,"777777777777","777777777777","777777777777",1,0
1,10034,2,2,3,22,1,16,40,12,6,1,0,1,1,23,421,23421,15,2008,"3GTEK13388G2","3","G","T","E","K","1","3","3","8","8","G","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,12,6,2,12,0,0,0,1,1,35739,6,1,0,0,3,0,75,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,4,0,0,1,62,99,1,1,65,"777777777777","777777777777","777777777777",0,0
1,10035,1,2,2,22,1,14,44,12,6,1,0,12,1,18,421,18421,15,2015,"5GAKVBKD8FJ1","5","G","A","K","V","B","K","D","8","F","J","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,3,6,2,12,0,0,0,1,12,32507,6,1,0,0,3,0,72,999,0,0,0,0,0,0,0,0,0,0,38,0,0,0,5,5,45,1,1,2,1,0,0,11,15,1,1,1,68,"777777777777","777777777777","777777777777",0,0
1,10035,2,2,1,22,1,14,44,12,6,1,0,1,1,37,705,37705,80,2008,"JH2RC50038M4","J","H","2","R","C","5","0","0","3","8","M","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,36561,6,1,0,0,3,0,66,110,2,0,0,4,2,7,2012,2,2015,3,89,0,0,0,5,5,45,1,1,2,1,0,0,1,62,1,1,1,69,"777777777777","777777777777","777777777777",1,0
1,10036,1,1,1,23,1,18,54,8,0,1,0,1,1,49,40,49040,4,2003,"4T1BE32K43U6","4","T","1","B","E","3","2","K","4","3","U","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,12,2,3,8,0,0,0,1,1,35405,6,1,0,0,3,0,72,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,45,1,6,2,1,0,0,1,80,1,1,1,13,"777777777777","777777777777","777777777777",0,0
1,10037,1,1,1,25,1,13,30,1,0,1,0,1,3,84,884,84884,64,1999,"1HTSDAAN9XH6","1","H","T","S","D","A","A","N","9","X","H","6",0,0,57,"352499","57352499",3,1,2,2,2,1203,3,2,0,0,0,55,0,1,5,0,6,2,1,0,0,0,1,1,36037,6,1,6,1,3,1,71,300,2,0,0,0,0,6,2011,7,2015,9,28,0,0,0,1,2,55,1,1,2,1,0,0,1,12,1,1,4,6,"777777777777","777777777777","777777777777",1,0
1,10038,1,2,1,26,1,12,15,12,2,1,0,1,3,7,24,7024,4,2010,"2B3CA3CV3AH1","2","B","3","C","A","3","C","V","3","A","H","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,12,6,2,12,0,0,0,1,1,36701,6,1,0,0,3,0,76,190,0,0,0,0,1,1,2014,1,2014,0,8,28,0,0,1,2,55,2,6,2,1,0,0,14,10,1,1,2,50,"777777777777","777777777777","777777777777",1,0
1,10038,2,2,1,26,1,12,15,12,2,1,0,1,3,87,884,87884,66,2005,"1XP5D49X45N8","1","X","P","5","D","4","9","X","4","5","N","8",1,1,57,"1673829","571673829",3,6,10,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,36744,6,1,6,0,3,0,69,213,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,55,3,5,2,1,0,0,14,62,1,1,1,51,"888888888888","777777777777","777777777777",0,0
1,10039,1,1,4,27,1,15,25,8,0,1,0,1,2,6,441,6441,20,2001,"2C8GP54L41R4","2","C","8","G","P","5","4","L","4","1","R","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,1,4,5,8,0,0,0,1,1,35077,1,1,0,0,2,0,65,150,2,0,0,0,0,6,2011,7,2014,0,0,0,0,0,1,2,45,1,3,2,1,0,0,1,80,8,2,1,13,"777777777777","777777777777","777777777777",0,0
1,10040,1,2,1,27,1,16,39,12,6,1,0,1,1,12,481,12481,31,2001,"1FTNF20S01EB","1","F","T","N","F","2","0","S","0","1","E","B",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,1,6,2,12,0,0,0,1,1,35040,6,1,0,0,3,0,73,207,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,45,1,1,2,1,20,3,1,17,1,1,1,87,"777777777777","777777777777","777777777777",1,0
1,10040,2,2,2,27,1,16,39,12,6,1,0,1,1,23,481,23481,31,1994,"2GTEC19K6R15","2","G","T","E","C","1","9","K","6","R","1","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35186,6,1,0,0,3,0,73,170,1,0,0,3,0,2,2012,11,2015,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,66,1,1,1,86,"777777777777","777777777777","777777777777",0,0
1,10041,1,3,2,28,1,7,41,12,8,1,0,1,2,41,50,41050,4,2004,"1YVFP80C945N","1","Y","V","F","P","8","0","C","9","4","5","N",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,7,6,2,12,0,0,0,1,1,35406,6,2,0,0,3,1,73,160,0,0,0,0,0,0,0,0,0,0,58,28,0,0,1,3,45,3,1,2,2,0,0,14,5,6,1,2,64,"777777777777","777777777777","777777777777",1,0
1,10041,2,3,5,28,1,7,41,12,8,1,0,1,2,42,421,42421,15,2014,"4JGDF7CE3EA4","4","J","G","D","F","7","C","E","3","E","A","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,7,6,2,12,0,0,0,1,1,35406,6,1,0,0,3,0,66,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,2,1,2,2,0,0,14,62,99,1,1,65,"777777777777","777777777777","777777777777",0,0
1,10041,3,3,2,28,1,7,41,12,8,1,0,1,1,37,32,37032,4,1999,"1HGCG1650XA0","1","H","G","C","G","1","6","5","0","X","A","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35476,6,1,0,0,3,0,68,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,45,2,1,2,2,0,0,14,62,99,1,1,98,"777777777777","777777777777","777777777777",0,0
1,10042,1,2,1,30,1,19,35,12,2,1,0,1,2,20,23,20023,6,2007,"3GNDA23P57S6","3","G","N","D","A","2","3","P","5","7","S","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,30,0,0,0,12,6,2,12,0,0,0,1,1,35961,6,1,0,0,3,0,69,175,0,1,0,2,1,8,2011,11,2014,0,38,0,0,0,1,2,55,1,1,2,1,0,0,11,15,1,1,1,68,"777777777777","777777777777","777777777777",0,1
1,10042,2,2,2,30,1,19,35,12,2,1,0,1,2,37,32,37032,4,2006,"3HGCM56496G7","3","H","G","C","M","5","6","4","9","6","G","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,36272,6,1,0,0,3,1,66,123,0,0,0,2,0,11,2011,10,2012,0,89,0,0,0,1,2,55,1,1,2,1,0,0,1,62,99,1,1,69,"777777777777","777777777777","777777777777",1,0
1,10043,1,1,1,31,1,3,45,42,0,1,0,1,1,21,1,21001,4,1979,"3M47F9D43992","3","M","4","7","F","9","D","4","3","9","9","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,9,6,2,42,0,0,0,1,1,36740,6,1,0,0,3,1,72,267,1,0,0,1,1,12,2011,7,2015,3,58,28,0,0,1,2,55,3,3,2,1,0,0,14,12,99,5,4,7,"777777777777","777777777777","777777777777",1,1
1,10044,1,1,2,2,2,14,5,35,0,1,0,1,2,20,23,20023,6,2007,"3GNDA13D77S5","3","G","N","D","A","1","3","D","7","7","S","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,42,0,0,0,1,1,35630,6,1,0,0,3,1,68,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,6,2,1,0,0,1,13,99,1,4,1,"777777777777","777777777777","777777777777",1,0
1,10045,1,1,1,7,2,17,15,1,0,1,0,1,2,49,472,49472,40,2002,"5TEWM72N72Z0","5","T","E","W","M","7","2","N","7","2","Z","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,80,0,1,3,0,6,2,52,0,0,0,1,1,35903,6,1,0,0,3,1,75,300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,70,1,1,2,1,0,0,1,12,7,1,4,6,"777777777777","777777777777","777777777777",1,0
1,10046,1,1,2,7,2,6,15,14,0,1,0,13,2,35,50,35050,5,2014,"3N1CE2CP3EL4","3","N","1","C","E","2","C","P","3","E","L","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,14,0,0,0,1,13,30062,0,0,0,0,0,0,999,999,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,70,1,1,2,1,0,0,1,11,1,1,4,11,"777777777777","777777777777","777777777777",1,0
1,10047,1,2,1,13,2,0,53,12,2,1,0,1,1,2,404,2404,14,2004,"1J8GX48S34C2","1","J","8","G","X","4","8","S","3","4","C","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35226,6,1,0,0,3,1,65,170,0,0,0,0,0,0,0,0,0,0,50,0,0,0,3,3,70,1,1,2,1,0,0,1,54,99,1,1,52,"777777777777","777777777777","777777777777",1,1
1,10047,2,2,2,13,2,0,53,12,2,1,0,1,1,2,404,2404,14,2005,"1J4GS48KX5C7","1","J","4","G","S","4","8","K","X","5","C","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35020,6,1,0,0,3,1,69,160,1,0,0,0,0,2,2016,2,2016,0,0,0,0,0,3,3,70,1,1,2,1,0,0,1,54,99,1,1,52,"777777777777","777777777777","777777777777",0,0
1,10048,1,3,1,12,2,14,22,12,6,1,0,29,3,82,898,82898,66,2015,"3AKJGLD52FSF","3","A","K","J","G","L","D","5","2","F","S","F",1,1,57,"0003706","570003706",3,6,1,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,48,78130,6,1,6,0,3,0,999,999,0,0,0,2,0,3,2014,3,2014,0,0,0,0,0,2,2,70,1,1,2,1,0,0,1,10,1,1,6,66,"888888888888","777777777777","777777777777",0,0
1,10048,2,3,1,12,2,14,22,12,6,1,0,13,2,52,47,52047,6,2012,"JA4AS3AW3CU0","J","A","4","A","S","3","A","W","3","C","U","0",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,11,6,2,12,0,0,0,1,13,31406,6,1,0,0,3,0,64,160,98,0,0,2,1,8,2013,9,2014,0,0,0,0,0,2,2,70,1,1,2,1,0,0,1,62,99,1,1,66,"777777777777","777777777777","777777777777",1,0
1,10048,3,3,2,12,2,14,22,12,6,1,0,13,1,2,403,2403,14,2014,"1C4HJWEG8EL2","1","C","4","H","J","W","E","G","8","E","L","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,13,35758,6,1,0,0,3,0,64,130,98,6,0,3,1,6,2013,8,2014,0,0,0,0,0,2,2,70,1,1,2,1,0,0,1,62,99,1,1,98,"777777777777","777777777777","777777777777",0,0
1,10049,1,2,1,14,2,11,47,12,6,1,0,13,1,23,499,23499,15,2005,"3GNEC16Z15G2","3","G","N","E","C","1","6","Z","1","5","G","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,8,6,2,12,0,0,0,1,13,30241,6,1,0,0,3,1,66,220,98,0,0,0,0,0,0,0,0,0,48,0,0,0,2,2,70,1,1,2,1,0,0,11,15,99,1,2,72,"777777777777","777777777777","777777777777",1,0
1,10049,2,2,4,14,2,11,47,12,6,1,0,1,1,19,481,19481,31,2007,"1GYFK66807R1","1","G","Y","F","K","6","6","8","0","7","R","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,75,0,0,0,12,6,2,12,0,0,0,1,1,36089,6,1,0,0,3,0,74,155,0,1,1,4,0,3,2011,5,2015,0,0,0,0,0,2,2,70,1,1,2,1,0,0,1,61,99,1,1,73,"777777777777","777777777777","777777777777",0,0
1,10050,1,2,1,12,2,5,40,12,1,1,0,18,3,12,481,12481,31,2015,"1FD7X2A66FEC","1","F","D","7","X","2","A","6","6","F","E","C",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,85,0,0,0,12,6,2,12,0,0,1,1,1,36273,6,1,6,0,3,0,72,215,0,0,0,0,4,5,2011,7,2015,3,89,0,0,0,2,2,70,1,5,2,1,0,0,1,51,1,1,1,24,"777777777777","777777777777","777777777777",1,0
1,10050,2,2,1,12,2,5,40,12,1,1,0,12,3,82,898,82898,66,2006,"1FUJBBCG26LU","1","F","U","J","B","B","C","G","2","6","L","U",1,1,57,"1692835","571692835",3,6,1,1,0,0,0,0,0,0,0,60,0,0,0,6,6,2,12,0,0,0,1,45,29436,6,1,6,0,3,1,66,220,1,0,0,0,0,1,2015,1,2015,0,0,0,0,0,2,2,70,1,5,2,1,0,0,1,53,1,1,1,25,"888888888888","777777777777","777777777777",0,0
1,10051,1,2,1,27,1,18,27,12,6,1,0,1,2,59,401,59401,14,2002,"JTJGF10U4201","J","T","J","G","F","1","0","U","4","2","0","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,1,6,2,12,0,0,0,1,1,35242,6,1,0,0,3,1,64,120,3,0,0,0,0,1,2015,10,2015,9,38,0,0,0,1,5,45,1,1,2,1,3,3,11,15,1,1,1,68,"777777777777","777777777777","777777777777",0,0
1,10051,2,2,2,27,1,18,27,12,6,1,0,1,2,50,705,50705,80,2014,"SMTL03NE2ET6","S","M","T","L","0","3","N","E","2","E","T","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35244,6,1,0,0,3,0,73,200,1,0,0,3,0,3,2011,6,2014,9,0,0,0,0,1,4,45,1,1,2,1,0,0,1,62,99,1,1,69,"777777777777","777777777777","777777777777",1,0
1,10052,1,1,3,30,1,1,25,8,0,1,0,1,2,6,43,6043,1,2008,"1C3LC45K18N6","1","C","3","L","C","4","5","K","1","8","N","6",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,8,0,0,0,1,1,35042,2,1,0,0,2,0,64,172,0,1,1,0,0,6,2011,10,2011,0,0,0,0,0,1,3,55,1,9,2,1,0,0,1,80,99,1,1,13,"777777777777","777777777777","777777777777",0,0
1,10053,1,1,1,31,1,18,45,53,0,1,0,1,2,20,481,20481,31,1995,"1GCEK14K4SZ2","1","G","C","E","K","1","4","K","4","S","Z","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,77,0,1,5,3,6,2,1,0,0,0,1,1,35957,2,1,0,0,2,0,75,170,0,1,1,0,0,11,2012,1,2013,0,8,58,0,0,1,2,50,1,1,2,1,0,0,1,13,1,1,4,1,"777777777777","777777777777","777777777777",1,0
1,10054,1,2,1,1,2,22,25,12,1,1,0,47,1,98,709,98709,80,2013,"L8YTCAPG2DM4","L","8","Y","T","C","A","P","G","2","D","M","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,6,6,2,12,0,0,0,1,47,38483,6,1,0,0,3,0,72,180,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,98,1,1,2,1,20,3,10,16,1,1,1,78,"777777777777","777777777777","777777777777",1,0
1,10054,2,2,1,1,2,22,25,12,1,1,0,1,2,30,402,30402,14,2010,"WVGAV7AX5AW5","W","V","G","A","V","7","A","X","5","A","W","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,12,0,0,0,1,1,35058,6,1,0,0,3,1,62,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,1,1,2,1,0,0,1,65,99,1,1,79,"777777777777","777777777777","777777777777",0,0
1,10055,1,2,2,3,2,18,40,12,2,1,0,1,1,35,47,35047,4,2013,"1N4BL3AP7DN4","1","N","4","B","L","3","A","P","7","D","N","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35094,6,1,0,0,3,0,70,165,1,0,0,0,0,11,2015,11,2015,0,28,0,0,0,1,2,35,1,6,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",0,0
1,10055,2,2,1,3,2,18,40,12,2,1,0,92,0,20,405,20405,14,2014,"3GNAL3EK6ES5","3","G","N","A","L","3","E","K","6","E","S","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,35235,6,1,0,0,3,0,68,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,35,1,5,2,1,0,0,1,62,99,1,1,51,"777777777777","777777777777","777777777777",1,0
1,10056,1,1,1,3,2,0,30,34,0,1,0,1,2,23,499,23499,15,2004,"1GTEK19T24Z3","1","G","T","E","K","1","9","T","2","4","Z","3",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,45,0,1,5,12,6,2,1,0,0,0,1,1,35957,6,1,0,0,3,0,71,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,6,2,2,0,0,1,13,1,1,4,1,"777777777777","777777777777","777777777777",1,0
1,10057,1,2,2,4,2,21,50,12,6,1,0,12,1,20,481,20481,31,1999,"1GCEK19T2XE2","1","G","C","E","K","1","9","T","2","X","E","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,12,6,2,12,0,0,0,1,12,36067,6,1,0,0,3,0,67,999,0,0,0,0,0,0,0,0,0,0,38,0,0,0,2,3,55,1,1,2,1,3,3,11,15,1,1,1,68,"777777777777","777777777777","777777777777",0,0
1,10057,2,2,1,4,2,21,50,12,6,1,0,1,2,12,3,12003,1,1999,"1FAFP4449XF1","1","F","A","F","P","4","4","4","9","X","F","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,10,6,2,12,0,0,0,1,1,36092,2,1,0,0,2,0,72,210,1,0,0,0,0,6,2013,6,2013,0,0,0,0,0,2,3,55,1,1,2,1,3,3,1,62,99,1,1,69,"777777777777","777777777777","777777777777",1,0
1,10058,1,1,1,6,2,18,15,42,0,1,0,1,1,20,403,20403,14,2003,"1GNET16PX361","1","G","N","E","T","1","6","P","X","3","6","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,1,5,5,6,2,1,0,0,0,1,1,35619,6,1,0,0,3,1,70,167,2,2,0,0,0,11,2011,3,2014,3,58,28,0,0,1,2,40,1,6,2,1,0,0,1,6,6,4,4,7,"777777777777","777777777777","777777777777",1,0
1,10059,1,3,1,6,2,16,22,12,6,1,0,1,1,63,32,63032,4,2015,"KNADM4A31F64","K","N","A","D","M","4","A","3","1","F","6","4",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,36605,6,1,0,0,3,1,65,220,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,20,3,11,15,1,1,1,82,"777777777777","777777777777","777777777777",0,0
1,10059,2,3,1,6,2,16,22,12,6,1,0,92,0,53,705,53705,80,2002,"JS1GN7BA0221","J","S","1","G","N","7","B","A","0","2","2","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,4,2,5,12,0,0,0,1,1,36606,6,1,0,0,3,0,70,155,1,0,0,0,1,4,2012,4,2015,3,0,0,0,0,2,3,45,1,1,2,1,0,0,1,72,99,1,1,83,"777777777777","777777777777","777777777777",0,0
1,10059,3,3,1,6,2,16,22,12,6,1,0,92,0,37,709,37709,80,9999,"999999999999","9","9","9","9","9","9","9","9","9","9","9","9",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,12,6,2,12,0,0,0,1,1,36603,6,1,0,0,3,0,64,175,0,0,0,1,0,6,2013,6,2013,3,0,0,0,0,2,3,45,1,1,2,1,0,0,1,72,99,1,1,98,"777777777777","777777777777","777777777777",1,0
1,10060,1,2,1,7,2,15,23,12,2,1,0,1,1,41,471,41471,30,2001,"4F4YR12D81TM","4","F","4","Y","R","1","2","D","8","1","T","M",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,12,6,2,12,0,0,0,1,1,35504,6,1,0,0,3,0,73,220,1,0,0,0,0,3,2013,3,2013,3,28,0,0,0,1,2,55,1,3,2,1,0,0,1,10,1,1,2,50,"777777777777","777777777777","777777777777",1,0
1,10060,2,2,2,7,2,15,23,12,2,1,0,1,1,20,481,20481,31,1993,"2GCEK19K8P12","2","G","C","E","K","1","9","K","8","P","1","2",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,12,6,2,12,0,0,0,1,1,35033,6,1,0,0,3,1,73,200,0,0,0,1,2,2,2011,3,2012,0,0,0,0,0,1,2,55,1,3,2,1,0,0,1,62,99,1,1,51,"777777777777","777777777777","777777777777",1,0
1,10061,1,3,1,8,2,16,10,12,6,1,0,1,1,49,44,49044,2,2002,"2T1CF28P02C5","2","T","1","C","F","2","8","P","0","2","C","5",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,10,6,2,12,0,0,0,1,1,36117,6,1,0,0,3,0,71,205,1,0,0,0,0,10,2013,10,2013,0,89,38,0,0,1,2,25,1,1,2,1,3,3,11,15,1,1,1,82,"777777777777","777777777777","777777777777",1,0
1,10061,2,3,3,8,2,16,10,12,6,1,0,1,2,2,1,2001,6,2012,"1C4NJCBA1CD7","1","C","4","N","J","C","B","A","1","C","D","7",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,1,36064,6,1,0,0,3,0,63,110,2,0,0,3,0,8,2012,6,2015,0,0,0,0,0,2,2,45,1,1,2,1,3,3,1,67,99,1,1,83,"777777777777","777777777777","777777777777",0,0
1,10061,3,3,1,8,2,16,10,12,6,1,0,1,1,41,50,41050,4,2014,"JM1GJ1W68E11","J","M","1","G","J","1","W","6","8","E","1","1",0,0,0,"000000000","00000000000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,12,0,0,0,1,1,36117,6,1,0,0,3,0,72,200,0,0,0,0,0,0,0,0,0,0,89,0,0,0,2,2,45,1,1,2,1,3,3,5,62,1,1,1,98,"777777777777","777777777777","777777777777",0,0
